SMILES,Adduct,True CCS
C[N+](C)(C)[C@@H](CC1=CNC2=CC=CC=C21)C(=O)[O-],[M+Na]+,160.20635
CC1=CC=C(C=C1)OS(=O)(=O)O,[M-H]-,136.9190238
CC(C)CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+H]+,160.239
CC(C)CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,173.9523
CCCCCCCCCCCCCCCCC(C(=O)O)O,[M-H]-,180.2811754
C1=CC(=CC=C1C[C@@H](C(=O)O)N)OS(=O)(=O)O,[M-H]-,158.0197727
CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,148.7696
CC(C)C(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+H]+,153.76
C/C=C(\C)/C(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,159.3431
C[C@@H](O)CC(=O)O[C@@H](CC([O-])=O)C[N+](C)(C)C,[M+H]+,155.82075
C[C@@H](O)CC(=O)O[C@@H](CC([O-])=O)C[N+](C)(C)C,[M+Na]+,167.68125
CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,167.2721
CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,181.031
CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,179.4465
CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,193.2584
CCCCCCCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,[M+H]+,190.5387
CCCCCCCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,[M+Na]+,203.41125
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+H]+,217.44185
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,223.3099
CSCCC(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M+H]+,229.52615
CSCCC(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M+Na]+,226.6905
CSCCC(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M-H]-,222.8704056
CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=C(C=C2)O)N,[M+Na]+,230.46405
CN1C=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=O,[M+Na]+,173.99015
CCCCCCCCCCCCCC(=O)OC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C,[M-H]-,215.9665311
CC(=O)C1=C(O)C=C(O)C=C1O,[M-H]-,128.3537471
O[C@@H]1C[C@@](O)(CC(=O)[C@H]1O)C(O)=O,[M-H]-,131.6503139
CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(O)=O,[M-H]-,183.7385136
CN1C(=O)NC2=C1NC(=O)NC2=O,[M+H]+,138.7523
CC(=O)NC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,[M+H]+,185.24565
CC(=O)NC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,[M+Na]+,173.28035
CC(=O)NC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,[M-H]-,180.0188312
C\C(\C=C\C12OC1(C)CCCC2(C)C)=C/C=C/C(/C)=C/C(O)=O,[M+H]+,177.71185
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)[C@H](C)CCC(O)=O,[M+H]+,236.8921
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)[C@H](C)CCC(O)=O,[M+Na]+,238.0259
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)[C@H](C)CCC(O)=O,[M-H]-,223.9155456
OS(=O)(=O)NC1CCCCC1,[M-H]-,139.1557802
NC(CSC(=S)C(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(O)O,[M+H]+,194.24235
NC(CSC(=S)C(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(O)O,[M+Na]+,192.31335
NC(CSC(=S)C(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(O)O,[M-H]-,185.7263721
NC(CC1=CC(O)=C(C=C1)C1=CC=C(CC(N)C(O)=O)C=C1O)C(O)=O,[M+H]+,183.58935
NC(CC1=CC(O)=C(C=C1)C1=CC=C(CC(N)C(O)=O)C=C1O)C(O)=O,[M+Na]+,185.6356
NC(CC1=CC(O)=C(C=C1)C1=CC=C(CC(N)C(O)=O)C=C1O)C(O)=O,[M-H]-,180.1368525
C[N+](C)(C)[C@@H](CC1=CNC(=S)N1)C([O-])=O,[M+H]+,150.8704
C[N+](C)(C)[C@@H](CC1=CNC(=S)N1)C([O-])=O,[M+Na]+,154.38025
OC(=O)CC[C@H](NC=N)C(O)=O,[M+H]+,134.742
OC(=O)CC[C@H](NC=N)C(O)=O,[M-H]-,131.096371
CC1=C(O)C=C2CCC(C)(CCC(O)=O)OC2=C1C,[M+H]+,158.17265
CC1=C(O)C=C2CCC(C)(CCC(O)=O)OC2=C1C,[M+Na]+,165.5761
CC(C)C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,[M+H]+,165.8054
CC(C)C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,[M+Na]+,164.4735
CC(C)C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,[M-H]-,159.1722561
COC1=C(OS(O)(=O)=O)C=CC(CC(O)=O)=C1,[M-H]-,152.4271567
CC(C)C[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M+H]+,169.40765
CC(C)C[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M+Na]+,172.5358
CC(C)C[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M-H]-,169.2896112
CS(=O)(=O)CC[C@H](N)C(O)=O,[M+H]+,137.07125
CS(=O)(=O)CC[C@H](N)C(O)=O,[M+Na]+,137.9031
CS(=O)(=O)CC[C@H](N)C(O)=O,[M-H]-,133.9477858
CC(=O)NCCC(=O)N[C@H](CC1=CN=CN1)C(O)=O,[M+H]+,159.39525
CC(=O)NCCC(=O)N[C@H](CC1=CN=CN1)C(O)=O,[M+Na]+,162.89925
CC(=O)NCCC(=O)N[C@H](CC1=CN=CN1)C(O)=O,[M-H]-,161.1673657
CC(=O)N[C@@H](CCCNC(N)=O)C(O)=O,[M+Na]+,149.18705
CC(=O)N[C@@H](CCCNC(N)=O)C(O)=O,[M-H]-,147.031258
C[C@H](O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M+Na]+,156.2308
C[C@H](O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M-H]-,154.1175745
CCCCCCCCCCCC(=O)NCC(O)=O,[M-H]-,168.1469151
CC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,[M-H]-,166.9878823
N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M+H]+,178.13655
N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M+Na]+,173.44245
N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M-H]-,179.0087019
CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](C\C=C/CCCC(O)=O)C=CC1=O,[M+Na]+,188.7727
CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](C\C=C/CCCC(O)=O)C=CC1=O,[M-H]-,188.7731531
NC(CCCCN1C(CO)=CC=C1C=O)C(O)=O,[M+Na]+,163.17645
NC(CCCCN1C(CO)=CC=C1C=O)C(O)=O,[M-H]-,154.8075897
NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1,[M+Na]+,173.95035
NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1,[M-H]-,157.609965
CC(NC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M+H]+,164.7214
CC(NC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M+Na]+,160.2318
CC(NC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M-H]-,152.2217915
NC(CC1=CC=C(O)C=C1)C(=O)NC(CCC(O)=O)C(O)=O,[M+H]+,176.1125
NC(CC1=CC=C(O)C=C1)C(=O)NC(CCC(O)=O)C(O)=O,[M+Na]+,171.99555
NC(CC1=CC=C(O)C=C1)C(=O)NC(CCC(O)=O)C(O)=O,[M-H]-,164.2228863
CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O,[M+Na]+,211.74275
CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O,[M-H]-,204.2693563
CCCCC[C@H](O)\C=C\[C@H]1C=CC(=O)[C@@H]1C\C=C/CCCC(O)=O,[M+Na]+,195.44945
CCCCC[C@H](O)\C=C\[C@H]1C=CC(=O)[C@@H]1C\C=C/CCCC(O)=O,[M-H]-,185.8315617
CCCCC[C@@H](/C=C/C=C/C/C=C\CCCC(=O)O)O,[M+Na]+,184.6817
CCCCC[C@@H](/C=C/C=C/C/C=C\CCCC(=O)O)O,[M-H]-,173.8016196
CC(C)CCCCCCCCCCC(O)=O,[M-H]-,161.6733111
CC1=CC2=C(C=C1)N=C3C(=CC=CN3C2=O)C(=O)O,[M+H]+,151.82265
CC1=CC2=C(C=C1)N=C3C(=CC=CN3C2=O)C(=O)O,[M+Na]+,168.5086
CCCCCCCCC[C@H](O)CC(O)=O,[M-H]-,162.6693746
CC(CC(=O)[O-])CC(=O)OC(CC(=O)O)C[N+](C)(C)C,[M+H]+,165.9148
CC(CC(=O)[O-])CC(=O)OC(CC(=O)O)C[N+](C)(C)C,[M-H]-,169.9384713
C[C@H](CCCC(C)C(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](CC4=CC(=O)CC[C@]34C)O)C,[M+H]+,220.19115
C[C@H](CCCC(C)C(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](CC4=CC(=O)CC[C@]34C)O)C,[M+Na]+,204.61135
C[C@H](CCCC(C)C(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](CC4=CC(=O)CC[C@]34C)O)C,[M-H]-,205.1095571
C1=CC=C2C(=C1)C(=C(N2)[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C[C@@H](C(=O)O)N,[M+H]+,185.62215
C1=CC=C2C(=C1)C(=C(N2)[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C[C@@H](C(=O)O)N,[M+Na]+,186.5241
C1=CC=C2C(=C1)C(=C(N2)[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C[C@@H](C(=O)O)N,[M-H]-,179.6223957
NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O,[M+H]+,158.4403
NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O,[M+Na]+,158.4338
NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O,[M-H]-,152.0537269
CCCCCC=CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,183.206
CCCCCC=CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,196.51215
C(CC(=O)O)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,[M+H]+,161.1778
C(CC(=O)O)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,[M+Na]+,161.50475
C(CC(=O)O)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,[M-H]-,155.7556372
NCC(O)=NC(CC1=CC=CC=C1)C(O)=O,[M+H]+,153.8213
NCC(O)=NC(CC1=CC=CC=C1)C(O)=O,[M+Na]+,152.63115
NCC(O)=NC(CC1=CC=CC=C1)C(O)=O,[M-H]-,150.7141768
CC(C)[C@@H](C(=O)O)NC(=O)CN,[M+Na]+,146.8484
CC(C)[C@@H](C(=O)O)NC(=O)CN,[M-H]-,139.2996345
CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)O)N,[M+H]+,167.4448
CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)O)N,[M+Na]+,173.0363
CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)O)N,[M-H]-,165.1687718
[H]\C(CCCCC)=C(/[H])C\C([H])=C(\[H])CCCCCCCC(O)=N,[M+H]+,185.5555
O[C@@H](COP(OCC[N+](C)(C)C)([O-])=O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O,[M-H]-,223.9520612
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,[M+H]+,216.511
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,[M+Na]+,223.10065
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,[M-H]-,214.5401302
CC1=CC=CC(C)=C1NC(CNCC)=O,[M+H]+,152.14155
CC1=CC=CC(C)=C1NC(CNCC)=O,[M+Na]+,158.0809
CC1=CC=CC(C)=C1NC(CNCC)=O,[M-H]-,149.5062719
CCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,207.3287
CCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,215.13855
CC(=O)NCCCN1CCCC1=O,[M+H]+,137.4594
CC(=O)NCCCN1CCCC1=O,[M+Na]+,146.7307
CCCCCCCC/C=C\CCCCCCCC(=O)N,[M+H]+,187.70065
CCCCCCCCCCCCCCCC(=O)N,[M+H]+,181.7034
C1=CC=C(C=C1)OS(=O)(=O)O,[M-H]-,129.5500938
N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,[M+H]+,183.90905
N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,[M+Na]+,178.44965
N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,[M-H]-,187.5007486
C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C)C)O,[M+Na]+,213.90335
C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C)C)O,[M-H]-,214.9010641
C1C[C@H](NC1)C(=O)N2C[C@@H](C[C@H]2C(=O)O)O,[M+H]+,151.73285
C1C[C@H](NC1)C(=O)N2C[C@@H](C[C@H]2C(=O)O)O,[M+Na]+,160.5896
C1C[C@H](NC1)C(=O)N2C[C@@H](C[C@H]2C(=O)O)O,[M-H]-,152.5031217
CCCCC[C@@H](/C=C/C1=C(C(=O)CC1)C/C=C\CCCC(=O)O)O,[M+H]+,193.8355149
CCCCC[C@@H](/C=C/C1=C(C(=O)CC1)C/C=C\CCCC(=O)O)O,[M+Na]+,205.6569
CCCCC[C@@H](/C=C/C1=C(C(=O)CC1)C/C=C\CCCC(=O)O)O,[M-H]-,185.2385772
C[C@H](NC(=O)[C@@H](N)CO)C(O)=O,[M+H]+,140.43155
C[C@H](NC(=O)[C@@H](N)CO)C(O)=O,[M+Na]+,141.53055
C[C@H](NC(=O)[C@@H](N)CO)C(O)=O,[M-H]-,136.0360982
CCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,[M+H]+,161.086
CCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,[M+Na]+,174.92475
C1=CN=C(C=N1)CN,[M+H]+,118.8599
C[C@@H](C(=O)NCC(=O)O)N,[M-H]-,132.9050815
C1=C(NC=N1)C[C@@H](C(=O)NCC(=O)O)N,[M+H]+,146.1472
C1=C(NC=N1)C[C@@H](C(=O)NCC(=O)O)N,[M+Na]+,146.8628
C1=C(NC=N1)C[C@@H](C(=O)NCC(=O)O)N,[M-H]-,143.8234339
CC(=O)N[C@@H](CCCN=C(N)N)C(=O)O,[M+H]+,149.86915
CC(=O)N[C@@H](CCCN=C(N)N)C(=O)O,[M+Na]+,161.53845
CC(=O)N[C@@H](CCCN=C(N)N)C(=O)O,[M-H]-,148.1294935
C1C[C@H](N(C1)C(=O)[C@H](CC2=CC=CC=C2)N)C(=O)O,[M+H]+,162.51665
C1C[C@H](N(C1)C(=O)[C@H](CC2=CC=CC=C2)N)C(=O)O,[M+Na]+,161.58015
C1C[C@H](N(C1)C(=O)[C@H](CC2=CC=CC=C2)N)C(=O)O,[M-H]-,162.7230821
C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,[M+H]+,181.5058
C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,[M+Na]+,175.26025
C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,[M-H]-,173.5747287
C1=C(C=C(C=C1O)O)CO,[M-H]-,126.3157011
C1=CC=C2C(=C1)C(=CN2)/C=C/C(=O)O,[M+H]+,136.55235
C1=CC2=C(C=CN2)C=C1O,[M+H]+,124.71215
COC1=C(C=C2C(=C1)CC(C2=O)CC3CCNCC3)OC,[M+H]+,174.5868
COC1=C(C=C2C(=C1)CC(C2=O)CC3CCNCC3)OC,[M+Na]+,182.41365
C(COCCOCCOCCOCCOCCOCCOCCOCCO)O,[M-H]-,192.6420108
COC1=C(C(=NC=C1)CSC2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,[M+H]+,184.5215
COC1=C(C(=NC=C1)CSC2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,[M+Na]+,190.8097
COC1=C(C(=NC=C1)CSC2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,[M-H]-,183.8597773
C(CCC/C=C/C(=O)O)CCCO,[M-H]-,146.010693
C(COCCOCCOCCO)O,[M+Na]+,141.3096
CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,[M+H]+,188.7113
CC(C)CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,[M-H]-,174.9816797
CC1=CC(=C(C(=C1O)C)C)C2=C(C(=C(C(=C2)C)O)C)C,[M-H]-,176.7135113
CCNC(=O)CC[C@@H](C(=O)O)N,[M+H]+,139.42855
CCNC(=O)CC[C@@H](C(=O)O)N,[M+Na]+,142.0423
CCNC(=O)CC[C@@H](C(=O)O)N,[M-H]-,138.0890553
CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,[M+Na]+,166.45955
CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,[M-H]-,157.9337359
C(CCCCCCCC(=O)O)CCCCCCC(=O)O,[M-H]-,173.2832983
CC1=CC=C(C=C1)S(=O)(=O)O,[M-H]-,134.4805784
CC[C@@H](C(=O)N)N1CCCC1=O,[M+Na]+,144.17855
C[N+]1(CCC[C@H]1C(=O)[O-])C,[M+H]+,126.9719
C[N+]1(CCC[C@H]1C(=O)[O-])C,[M+Na]+,139.5829
CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F,[M+H]+,182.4708
CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F,[M+Na]+,193.86865
C1=CC=C2C(=C1)C(=CN2)C=O,[M+H]+,129.51935
C1=CC=C2C(=C1)C(=CN2)C=O,[M-H]-,124.5809674
C(CCN=C(N)N)C[C@@H](C(=O)O)N,[M+H]+,140.56125
C(CCN=C(N)N)C[C@@H](C(=O)O)N,[M+Na]+,152.4961
C(CCN=C(N)N)C[C@@H](C(=O)O)N,[M-H]-,140.8108589
CC(=O)N[C@@H](CC1=CN=CN1)C(=O)O,[M+H]+,142.35565
CC(=O)N[C@@H](CC1=CN=CN1)C(=O)O,[M+Na]+,145.89645
CC(=O)N[C@@H](CC1=CN=CN1)C(=O)O,[M-H]-,141.1865302
C(CCNC(=O)N)C[C@@H](C(=O)O)N,[M+H]+,141.9596
C(CCNC(=O)N)C[C@@H](C(=O)O)N,[M+Na]+,144.43205
C(CCNC(=O)N)C[C@@H](C(=O)O)N,[M-H]-,139.9241212
CCC1C(C(=O)NC1CC2=NC(=CC3=C(C(=C(N3)CC4C(C(C(=O)N4)CC)C)C)CCC(=O)O)C(=C2C)CCC(=O)O)C,[M+H]+,234.739
CCC1C(C(=O)NC1CC2=NC(=CC3=C(C(=C(N3)CC4C(C(C(=O)N4)CC)C)C)CCC(=O)O)C(=C2C)CCC(=O)O)C,[M+Na]+,229.6009
CCC1C(C(=O)NC1CC2=NC(=CC3=C(C(=C(N3)CC4C(C(C(=O)N4)CC)C)C)CCC(=O)O)C(=C2C)CCC(=O)O)C,[M-H]-,244.264901
C1=C(N=C(S1)N=C(N)N)CSCC/C(=N/S(=O)(=O)N)/N,[M+Na]+,174.79495
C1=C(N=C(S1)N=C(N)N)CSCC/C(=N/S(=O)(=O)N)/N,[M-H]-,168.4966374
COC1=CC=CC=C1OCC(CO)O,[M+H]+,140.6156
COC1=CC=CC=C1OCC(CO)O,[M+Na]+,147.12255
CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,[M+Na]+,210.5101
CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,[M-H]-,201.9703686
CN(C)CCCCC(N)C(O)=O,[M+H]+,135.68445
CN(C)CCCCC(N)C(O)=O,[M+Na]+,149.9054
CN(C)CCCCC(N)C(O)=O,[M-H]-,146.9059182
C=CCCCCCCCCC(=O)O,[M-H]-,149.6650511
C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,[M-H]-,172.7928504
C1=CC=C2C(=C1)C(=C(N2)C3=NC4=CC=CC=C4C3=O)O,[M+H]+,156.73305
C1=CC=C2C(=C1)C(=C(N2)C3=NC4=CC=CC=C4C3=O)O,[M+Na]+,170.08295
